replyID,replyDate,reply_object,replyInfoHead,typeNameD,stateInfo,single_url,province,city,county
15668369,2022-08-08 04:41:00,辽宁省大连市市长陈绍旺,华润燃气8月3日至8月10日停气的事,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=15668369&from=search,辽宁省,大连市,
15644633,2022-08-05 01:09:00,辽宁省委书记郝鹏,大连华润燃气的停气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=15644633&from=search,辽宁省,,
15631889,2022-08-03 14:14:00,辽宁省大连市委书记胡玉亭,大连华润燃气公司不作为,建言,已办理,http://liuyan.people.com.cn/threads/content?tid=15631889&from=search,辽宁省,大连市,
15589729,2022-07-30 00:31:00,辽宁省朝阳市委书记张淑萍,水岸华城物业收钱不作为,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=15589729&from=search,辽宁省,朝阳市,
15552645,2022-07-26 02:13:00,辽宁省大连市市长陈绍旺,高新区住建局和华润燃气严重影响居民正常生活,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=15552645&from=search,辽宁省,大连市,
15531436,2022-07-22 23:49:00,辽宁省大连市市长陈绍旺,请求尽快恢复燃气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=15531436&from=search,辽宁省,大连市,
15530662,2022-07-22 22:33:00,辽宁省大连市委书记胡玉亭,大连华润燃气公司多种理由拒为市民挂表,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=15530662&from=search,辽宁省,大连市,
15525642,2022-07-22 06:48:00,辽宁省大连市委书记胡玉亭,请求恢复燃气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=15525642&from=search,辽宁省,大连市,
15404871,2022-07-11 22:06:00,辽宁省大连市委书记胡玉亭,关于安民街燃气改造工程,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=15404871&from=search,辽宁省,大连市,
15404533,2022-07-11 21:47:00,辽宁省大连市中山区委书记,关于燃气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=15404533&from=search,辽宁省,大连市,中山区
15404221,2022-07-11 21:29:00,辽宁省大连市市长陈绍旺,没有燃气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=15404221&from=search,辽宁省,大连市,
15370422,2022-07-08 05:22:00,辽宁省大连市委书记胡玉亭,华润私自停气，强迫外立管,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=15370422&from=search,辽宁省,大连市,
15369844,2022-07-08 04:32:00,辽宁省大连市委书记胡玉亭,华润燃气野蛮施工并且停气20天,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=15369844&from=search,辽宁省,大连市,
15327909,2022-07-05 00:32:00,辽宁省委书记郝鹏,辽宁省普兰店市天然气停供,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=15327909&from=search,辽宁省,,
15315725,2022-07-04 02:17:00,辽宁省沈阳市于洪区委书记,于洪区赤山路元江街违停占道严重,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=15315725&from=search,辽宁省,沈阳市,于洪区
15262672,2022-06-29 04:21:00,辽宁省大连市委书记胡玉亭,天然气迟迟不通气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=15262672&from=search,辽宁省,大连市,
15158427,2022-06-20 10:46:00,辽宁省委书记郝鹏,东都二期物业不作为，社区街道不管,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=15158427&from=search,辽宁省,,
15152440,2022-06-20 01:56:00,辽宁省大连市市长陈绍旺,燃气停气改造8个月，施工进展缓慢，通气遥遥无,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=15152440&from=search,辽宁省,大连市,
15121565,2022-06-17 00:31:00,辽宁省大连市委书记胡玉亭,华润天然气施工一拖再拖,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=15121565&from=search,辽宁省,大连市,
15064637,2022-06-12 11:00:00,辽宁省大连市市长陈绍旺,停气改造8个月，工期进展缓慢，千户居民生活受,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=15064637&from=search,辽宁省,大连市,
14938712,2022-06-01 06:55:00,辽宁省大连市市长陈绍旺,天然气表在水槽旁,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=14938712&from=search,辽宁省,大连市,
14932126,2022-05-31 22:18:00,辽宁省大连市市长陈绍旺,华润燃气改造对居民生活的造出极为不便的影响,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=14932126&from=search,辽宁省,大连市,
14931574,2022-05-31 21:43:00,辽宁省大连市市长陈绍旺,没有及时上门维修,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=14931574&from=search,辽宁省,大连市,
14895082,2022-05-28 23:26:00,辽宁省大连市市长陈绍旺,大连华润燃气公司的“气霸”作风,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=14895082&from=search,辽宁省,大连市,
14847128,2022-05-25 02:29:00,辽宁省大连市市长陈绍旺,群众投诉无门,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=14847128&from=search,辽宁省,大连市,
14831753,2022-05-24 00:01:00,辽宁省沈阳市铁西区委书记,燃气报警器按装,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=14831753&from=search,辽宁省,沈阳市,铁西区
14797788,2022-05-21 02:23:00,辽宁省大连市委书记胡玉亭,亿达地产利用疫情规避责任,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=14797788&from=search,辽宁省,大连市,
14788024,2022-05-20 04:01:00,辽宁省大连市委书记胡玉亭,华润天然气停气一周无人处理,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=14788024&from=search,辽宁省,大连市,
14775251,2022-05-19 03:39:00,辽宁省大连市市长陈绍旺,华润燃气停气3个月，官方渠道寻找无门,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=14775251&from=search,辽宁省,大连市,
14768497,2022-05-18 18:40:00,辽宁省大连市市长陈绍旺,天然气公司,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=14768497&from=search,辽宁省,大连市,
14385308,2022-04-27 10:18:00,辽宁省省长李乐成,72户居民停气两个月的工程,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=14385308&from=search,辽宁省,,
14331814,2022-04-25 10:33:00,辽宁省大连市市长陈绍旺,天然气停气的第40天,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=14331814&from=search,辽宁省,大连市,
14330665,2022-04-25 09:17:00,辽宁省大连市市长陈绍旺,沙河口区新建东街41号楼求通气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=14330665&from=search,辽宁省,大连市,
14316935,2022-04-24 21:04:00,辽宁省大连市中山区委书记,景山小区燃气何时复供,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=14316935&from=search,辽宁省,大连市,中山区
14260540,2022-04-21 01:07:00,辽宁省大连市市长陈绍旺,帮忙解决天然气问题,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=14260540&from=search,辽宁省,大连市,
14178120,2022-04-16 08:33:00,辽宁省大连市委书记胡玉亭,中山区桃源街道高家沟112号楼不给通气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=14178120&from=search,辽宁省,大连市,
14145894,2022-04-14 22:42:00,辽宁省大连市委书记胡玉亭,华润燃气不作为,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=14145894&from=search,辽宁省,大连市,
14130939,2022-04-14 03:56:00,辽宁省大连市市长陈绍旺,投诉甘井子住建局,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=14130939&from=search,辽宁省,大连市,
14083137,2022-04-10 04:20:00,辽宁省大连市市长陈绍旺,大连华润燃气拖延恢复供气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=14083137&from=search,辽宁省,大连市,
13971957,2022-03-30 21:34:00,辽宁省大连市市长陈绍旺,什么时候能用上天然气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=13971957&from=search,辽宁省,大连市,
13970650,2022-03-30 19:06:00,辽宁省大连市委书记胡玉亭,21年8月至今停气无人解决,咨询,已办理,http://liuyan.people.com.cn/threads/content?tid=13970650&from=search,辽宁省,大连市,
13970188,2022-03-30 15:46:00,辽宁省委书记郝鹏,丹东香海花园一月内主管道漏水4次，求助无果,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=13970188&from=search,辽宁省,,
13948204,2022-03-28 22:28:00,辽宁省铁岭市调兵山市委书记,张庄供暖投诉,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=13948204&from=search,辽宁省,铁岭市,调兵山市
13914071,2022-03-25 10:35:00,辽宁省辽阳市委书记霍步刚,辽阳市白塔区巴塞罗那小区，中燃供暖，三月就提,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=13914071&from=search,辽宁省,辽阳市,
13912927,2022-03-25 08:48:00,辽宁省辽阳市文圣区委书记,中燃收费不给供暖,咨询,已办理,http://liuyan.people.com.cn/threads/content?tid=13912927&from=search,辽宁省,辽阳市,文圣区
13899917,2022-03-24 07:21:00,辽宁省大连市市长陈绍旺,停煤气快一个月没人管，老人为此重病。,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=13899917&from=search,辽宁省,大连市,
13881294,2022-03-22 22:15:00,辽宁省营口市西市区委书记,西市区大中自然元小区提前停气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=13881294&from=search,辽宁省,营口市,西市区
13867336,2022-03-21 20:37:00,辽宁省大连市委书记胡玉亭,华润燃气挂表整改拖延,严重影响正常生活,投诉/求助 已办理,http://liuyan.people.com.cn/threads/content?tid=13867336&from=search,辽宁省,大连市,
13841252,2022-03-19 06:43:00,辽宁省大连市委书记胡玉亭,投诉,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=13841252&from=search,辽宁省,大连市,
13823627,2022-03-17 20:12:00,辽宁省阜新市委书记胡涛,解决供暖和最大烂尾楼马德里,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=13823627&from=search,辽宁省,阜新市,
13810374,2022-03-16 18:44:00,辽宁省鞍山市委书记余功斌,铁东湖南供暖提前停气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=13810374&from=search,辽宁省,鞍山市,
13789372,2022-03-15 00:43:00,辽宁省委书记郝鹏,华润燃气停气儿一个多月不维修,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=13789372&from=search,辽宁省,,
13778258,2022-03-14 02:25:00,辽宁省大连市委书记胡玉亭,华润燃气不作为,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=13778258&from=search,辽宁省,大连市,
13777786,2022-03-14 01:38:00,辽宁省沈阳市委书记王新伟,沈阳市铁西区惠天热电目前已停气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=13777786&from=search,辽宁省,沈阳市,
13718260,2022-03-09 03:15:00,辽宁省铁岭市调兵山市委书记,晓南镇连续三天白天停气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=13718260&from=search,辽宁省,铁岭市,调兵山市
13693097,2022-03-07 20:27:00,辽宁省委书记郝鹏,煤气公司效率低,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=13693097&from=search,辽宁省,,
13582890,2022-03-01 19:47:00,辽宁省鞍山市海城市委书记,凯达热力,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=13582890&from=search,辽宁省,鞍山市,海城市
13564152,2022-02-28 16:39:00,辽宁省辽阳市委书记霍步刚,有关燃气报警器,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=13564152&from=search,辽宁省,辽阳市,
13513781,2022-02-26 03:55:00,辽宁省锦州市义县县委书记,文婷雅苑小区停暖了冠达不烧锅炉,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=13513781&from=search,辽宁省,锦州市,义县
13470031,2022-02-24 09:00:00,辽宁省沈阳市委书记王新伟,沈阳燃气公司打着政府旗号霸道条款欺压商户,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=13470031&from=search,辽宁省,沈阳市,
13088000,2022-02-18 20:48:00,辽宁省大连市委书记胡玉亭,大连华润燃气停供煤气4天没有复供，打了2天电,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=13088000&from=search,辽宁省,大连市,
12884928,2022-02-11 20:54:00,辽宁省沈阳市市长吕志成,沈海热点供暖不到半个月停气两次,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=12884928&from=search,辽宁省,沈阳市,
12814589,2022-02-03 17:03:00,辽宁省辽阳市市长白英,供暖效果不好,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=12814589&from=search,辽宁省,辽阳市,
12802552,2022-01-31 09:16:00,辽宁省抚顺市委书记来鹤,常年冬天15度，大过年的还停气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=12802552&from=search,辽宁省,抚顺市,
12799929,2022-01-30 21:27:00,辽宁省大连市委书记胡玉亭,华润燃气停气，电话打不通,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=12799929&from=search,辽宁省,大连市,
12797573,2022-01-30 08:49:00,辽宁省辽阳市委书记霍步刚,怀王小区供暖管道严重腐蚀，经常漏水停暖。,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=12797573&from=search,辽宁省,辽阳市,
12793098,2022-01-29 21:13:00,辽宁省大连市委书记胡玉亭,煤气停供一个多月，天然气不上，没法过年,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=12793098&from=search,辽宁省,大连市,
12772463,2022-01-27 07:12:00,辽宁省大连市委书记胡玉亭,促进小区供暖,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=12772463&from=search,辽宁省,大连市,
12766663,2022-01-26 21:33:00,辽宁省大连市市长陈绍旺,华润燃气不维修，请尽快解决,,投诉/求助 已办理,http://liuyan.people.com.cn/threads/content?tid=12766663&from=search,辽宁省,大连市,
